0	0
1	1
2	0
3	0
4	0
5	0
6	0
7	0
8	3
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	1
28	0
29	1
30	0
31	1
32	1
33	1
34	0
35	0
36	1
37	0
38	0
39	2
40	0
41	1
42	0
43	0
44	0
45	0
46	1
47	0
48	0
49	0
50	1
51	0
52	1
53	0
54	0
55	0
56	1
57	0
58	2
59	0
60	0
61	2
62	0
63	1
64	0
65	0
66	1
67	1
68	1
69	2
70	0
71	2
72	1
73	1
74	2
75	0
76	2
77	0
78	1
79	0
80	0
81	0
82	0
83	0
84	1
85	1
86	1
87	4
88	1
89	2
90	1
91	0
92	0
93	0
94	3
95	0
96	0
97	0
98	0
99	4
100	1
101	2
102	0
103	3
104	4
105	0
106	2
107	1
108	1
109	1
110	1
111	2
112	2
113	1
114	1
115	1
116	1
117	2
118	1
119	1
120	2
121	1
122	2
123	2
124	3
125	3
126	1
127	0
128	1
129	0
130	2
131	4
132	2
133	1
134	2
135	2
136	0
137	1
138	4
139	1
140	1
141	2
142	3
143	1
144	3
145	4
146	2
147	1
148	2
149	3
150	1
151	0
152	5
153	1
154	2
155	2
156	4
157	5
158	5
159	1
160	2
161	1
162	4
163	3
164	3
165	3
166	4
167	1
168	2
169	4
170	1
171	2
172	4
173	2
174	2
175	2
176	1
177	6
178	3
179	4
180	2
181	7
182	3
183	5
184	4
185	4
186	5
187	1
188	4
189	7
190	4
191	5
192	3
193	9
194	4
195	6
196	3
197	4
198	4
199	2
200	7
201	4
202	3
203	6
204	5
205	5
206	6
207	3
208	6
209	6
210	6
211	2
212	5
213	4
214	5
215	4
216	6
217	4
218	9
219	8
220	3
221	5
222	4
223	4
224	3
225	8
226	6
227	3
228	11
229	9
230	8
231	6
232	3
233	10
234	11
235	3
236	10
237	7
238	4
239	11
240	5
241	7
242	6
243	4
244	10
245	8
246	4
247	10
248	5
249	4
250	7
251	12
252	7
253	8
254	10
255	5
256	6
257	12
258	5
259	8
260	6
261	9
262	8
263	12
264	14
265	9
266	11
267	7
268	11
269	9
270	15
271	12
272	13
273	12
274	12
275	16
276	5
277	9
278	7
279	22
280	12
281	8
282	7
283	17
284	17
285	12
286	16
287	13
288	12
289	12
290	16
291	12
292	6
293	18
294	7
295	11
296	14
297	16
298	14
299	9
300	15
301	19
302	16
303	18
304	20
305	10
306	20
307	11
308	21
309	12
310	17
311	18
312	20
313	15
314	16
315	13
316	19
317	17
318	13
319	18
320	20
321	13
322	19
323	28
324	16
325	12
326	14
327	28
328	23
329	18
330	21
331	27
332	16
333	31
334	19
335	19
336	29
337	26
338	25
339	19
340	26
341	29
342	22
343	24
344	26
345	23
346	35
347	27
348	24
349	30
350	19
351	14
352	19
353	27
354	31
355	27
356	30
357	24
358	31
359	40
360	20
361	28
362	23
363	28
364	23
365	22
366	27
367	27
368	23
369	27
370	27
371	32
372	37
373	36
374	22
375	21
376	31
377	37
378	41
379	44
380	37
381	33
382	30
383	33
384	38
385	34
386	43
387	32
388	43
389	31
390	32
391	41
392	35
393	36
394	36
395	55
396	36
397	43
398	30
399	33
400	42
401	50
402	48
403	33
404	49
405	32
406	50
407	41
408	43
409	40
410	41
411	55
412	31
413	40
414	50
415	51
416	48
417	48
418	51
419	43
420	42
421	46
422	54
423	52
424	50
425	55
426	54
427	57
428	45
429	51
430	56
431	47
432	58
433	53
434	54
435	54
436	47
437	57
438	61
439	69
440	64
441	69
442	61
443	61
444	55
445	59
446	66
447	61
448	57
449	64
450	78
451	74
452	69
453	69
454	58
455	69
456	69
457	75
458	81
459	92
460	64
461	78
462	83
463	77
464	71
465	76
466	62
467	66
468	75
469	62
470	73
471	87
472	69
473	71
474	81
475	84
476	84
477	73
478	90
479	65
480	60
481	75
482	84
483	93
484	94
485	100
486	81
487	82
488	84
489	84
490	88
491	90
492	110
493	85
494	93
495	85
496	94
497	88
498	92
499	95
500	111
501	99
502	103
503	97
504	105
505	89
506	98
507	88
508	104
509	94
510	106
511	128
512	107
513	101
514	125
515	114
516	93
517	110
518	120
519	106
520	123
521	109
522	116
523	130
524	136
525	121
526	118
527	135
528	115
529	123
530	112
531	139
532	132
533	124
534	123
535	124
536	132
537	125
538	132
539	134
540	143
541	153
542	140
543	141
544	137
545	139
546	146
547	138
548	137
549	134
550	158
551	142
552	171
553	151
554	152
555	128
556	130
557	146
558	154
559	155
560	141
561	138
562	153
563	177
564	167
565	166
566	174
567	156
568	171
569	165
570	168
571	187
572	161
573	166
574	170
575	166
576	168
577	200
578	185
579	165
580	195
581	173
582	183
583	178
584	197
585	193
586	225
587	199
588	163
589	180
590	194
591	192
592	204
593	198
594	201
595	211
596	201
597	206
598	212
599	170
600	223
601	218
602	199
603	186
604	179
605	184
606	216
607	199
608	206
609	240
610	228
611	237
612	221
613	201
614	207
615	229
616	234
617	194
618	221
619	240
620	234
621	250
622	225
623	248
624	250
625	252
626	251
627	232
628	280
629	251
630	241
631	251
632	272
633	265
634	244
635	257
636	261
637	258
638	268
639	292
640	268
641	276
642	277
643	272
644	261
645	264
646	263
647	307
648	266
649	278
650	271
651	312
652	303
653	308
654	266
655	277
656	293
657	288
658	297
659	280
660	296
661	296
662	309
663	270
664	280
665	270
666	317
667	330
668	284
669	293
670	308
671	310
672	318
673	323
674	346
675	294
676	303
677	314
678	302
679	316
680	309
681	315
682	324
683	314
684	350
685	343
686	342
687	326
688	346
689	392
690	350
691	334
692	324
693	335
694	351
695	339
696	329
697	331
698	352
699	336
700	364
701	356
702	390
703	352
704	390
705	387
706	371
707	335
708	373
709	401
710	389
711	415
712	375
713	407
714	405
715	371
716	413
717	413
718	378
719	380
720	410
721	386
722	354
723	419
724	390
725	384
726	402
727	398
728	405
729	457
730	405
731	407
732	428
733	399
734	393
735	412
736	451
737	439
738	406
739	393
740	415
741	430
742	457
743	417
744	448
745	449
746	387
747	420
748	445
749	471
750	440
751	455
752	469
753	462
754	468
755	470
756	482
757	451
758	502
759	463
760	467
761	460
762	440
763	469
764	484
765	455
766	474
767	464
768	539
769	503
770	449
771	523
772	478
773	470
774	523
775	471
776	488
777	492
778	495
779	457
780	489
781	519
782	550
783	487
784	512
785	484
786	490
787	505
788	491
789	496
790	502
791	533
792	511
793	546
794	508
795	508
796	542
797	540
798	563
799	545
800	529
801	519
802	533
803	545
804	578
805	477
806	529
807	563
808	553
809	575
810	515
811	538
812	568
813	601
814	532
815	577
816	571
817	582
818	593
819	584
820	542
821	565
822	593
823	568
824	605
825	615
826	596
827	565
828	619
829	614
830	602
831	598
832	590
833	642
834	581
835	663
836	589
837	615
838	636
839	605
840	599
841	620
842	601
843	643
844	655
845	599
846	591
847	635
848	639
849	622
850	655
851	625
852	652
853	691
854	647
855	649
856	646
857	598
858	617
859	642
860	642
861	683
862	662
863	622
864	642
865	665
866	626
867	672
868	669
869	677
870	621
871	649
872	718
873	686
874	665
875	690
876	671
877	691
878	671
879	684
880	717
881	699
882	636
883	668
884	673
885	698
886	712
887	696
888	706
889	693
890	700
891	685
892	680
893	701
894	682
895	739
896	696
897	712
898	676
899	773
900	694
901	686
902	705
903	735
904	776
905	709
906	709
907	715
908	702
909	709
910	726
911	692
912	779
913	681
914	734
915	684
916	732
917	717
918	781
919	737
920	717
921	746
922	728
923	763
924	722
925	745
926	740
927	729
928	747
929	691
930	719
931	766
932	742
933	759
934	751
935	738
936	735
937	758
938	722
939	710
940	742
941	743
942	763
943	776
944	778
945	745
946	771
947	759
948	713
949	747
950	766
951	745
952	797
953	767
954	750
955	791
956	760
957	741
958	788
959	736
960	792
961	728
962	741
963	775
964	800
965	789
966	771
967	780
968	772
969	814
970	786
971	819
972	771
973	781
974	803
975	806
976	772
977	743
978	784
979	734
980	768
981	758
982	801
983	787
984	725
985	785
986	808
987	756
988	833
989	828
990	857
991	783
992	777
993	762
994	799
995	748
996	776
997	782
998	811
999	840
1000	762
1001	778
1002	777
1003	810
1004	800
1005	829
1006	805
1007	844
1008	788
1009	837
1010	805
1011	850
1012	790
1013	798
1014	806
1015	798
1016	782
1017	818
1018	747
1019	820
1020	817
1021	795
1022	776
1023	806
1024	790
1025	782
1026	835
1027	800
1028	752
1029	745
1030	746
1031	762
1032	832
1033	763
1034	795
1035	821
1036	789
1037	810
1038	757
1039	798
1040	878
1041	770
1042	803
1043	800
1044	767
1045	806
1046	751
1047	846
1048	755
1049	772
1050	790
1051	759
1052	795
1053	817
1054	758
1055	789
1056	775
1057	750
1058	780
1059	773
1060	805
1061	809
