0	502
1	459
2	479
3	510
4	472
5	538
6	486
7	494
8	464
9	495
10	454
11	507
12	460
13	513
14	506
15	476
16	512
17	502
18	504
19	453
20	484
21	495
22	522
23	453
24	544
25	468
26	464
27	465
28	483
29	522
30	485
31	464
32	496
33	474
34	491
35	491
36	498
37	483
38	480
39	481
40	480
41	442
42	474
43	536
44	474
45	471
46	481
47	457
48	487
49	507
50	474
51	485
52	522
53	513
54	487
55	517
56	450
57	497
58	432
59	492
60	478
61	492
62	486
63	472
64	463
65	465
66	446
67	500
68	502
69	503
70	497
71	516
72	510
73	449
74	495
75	440
76	448
77	511
78	473
79	485
80	483
81	447
82	470
83	484
84	488
85	498
86	452
87	519
88	483
89	488
90	503
91	429
92	498
93	511
94	512
95	474
96	486
97	472
98	473
99	517
100	500
101	450
102	512
103	499
104	481
105	523
106	468
107	499
108	456
109	475
110	474
111	519
112	512
113	497
114	511
115	447
116	522
117	499
118	477
119	508
120	529
121	490
122	521
123	513
124	495
125	497
126	476
127	467
128	494
129	520
130	496
131	507
132	494
133	494
134	463
135	464
136	523
137	458
138	489
139	502
140	543
141	537
142	476
143	519
144	469
145	473
146	492
147	433
148	474
149	456
150	489
151	489
152	459
153	471
154	505
155	522
156	475
157	491
158	468
159	509
160	493
161	516
162	549
163	533
164	516
165	512
166	472
167	476
168	484
169	502
170	525
171	504
172	488
173	481
174	481
175	501
176	469
177	479
178	441
179	481
180	502
181	463
182	501
183	515
184	454
185	478
186	491
187	487
188	470
189	470
190	500
191	491
192	500
193	489
194	455
195	510
196	496
197	480
198	486
199	479
200	462
201	490
202	527
203	510
204	463
205	462
206	462
207	478
208	501
209	454
210	484
211	503
212	479
213	459
214	478
215	491
216	512
217	511
218	497
219	464
220	476
221	479
222	471
223	484
224	451
225	506
226	484
227	530
228	490
229	486
230	482
231	469
232	492
233	492
234	443
235	442
236	486
237	474
238	458
239	498
240	478
241	501
242	497
243	520
244	507
245	477
246	447
247	475
248	508
249	505
250	486
251	446
252	436
253	465
254	481
255	502
256	522
257	469
258	490
259	472
260	497
261	466
262	514
263	491
264	496
265	492
266	539
267	488
268	487
269	470
270	479
271	477
272	508
273	453
274	520
275	483
276	505
277	530
278	478
279	445
280	488
281	490
282	506
283	502
284	473
285	482
286	477
287	537
288	517
289	478
290	509
291	490
292	497
293	466
294	461
295	467
296	496
297	489
298	535
299	458
300	474
301	514
302	494
303	504
304	453
305	509
306	444
307	482
308	509
309	498
310	507
311	482
312	461
313	487
314	486
315	523
316	479
317	474
318	484
319	507
320	457
321	463
322	513
323	475
324	511
325	477
326	483
327	502
328	475
329	490
330	490
331	464
332	496
333	460
334	501
335	473
336	479
337	461
338	480
339	497
340	497
341	498
342	509
343	506
344	507
345	482
346	496
347	442
348	456
349	490
350	519
351	495
352	474
353	477
354	497
355	484
356	465
357	532
358	484
359	508
360	493
361	504
362	511
363	493
364	508
365	478
366	486
367	467
368	487
369	499
370	468
371	505
372	497
373	464
374	504
375	501
376	489
377	500
378	490
379	532
380	478
381	479
382	491
383	482
384	498
385	461
386	492
387	509
388	487
389	469
390	493
391	539
392	506
393	496
394	505
395	498
396	476
397	506
398	498
399	548
400	478
401	495
402	487
403	479
404	467
405	467
406	470
407	477
408	481
409	500
410	482
411	519
412	475
413	511
414	469
415	522
416	523
417	465
418	501
419	486
420	497
421	507
422	456
423	494
424	500
425	474
426	508
427	489
428	513
429	525
430	452
431	472
432	451
433	501
434	479
435	471
436	479
437	488
438	503
439	444
440	528
441	451
442	494
443	505
444	518
445	498
446	483
447	494
448	500
449	490
450	469
451	512
452	487
453	510
454	554
455	475
456	465
457	517
458	494
459	483
460	488
461	503
462	452
463	491
464	493
465	466
466	488
467	471
468	470
469	492
470	492
471	538
472	521
473	463
474	465
475	468
476	462
477	483
478	509
479	501
480	484
481	495
482	503
483	496
484	461
485	524
486	517
487	476
488	502
489	480
490	489
491	466
492	498
493	510
494	510
495	479
496	490
497	499
498	477
499	508
500	456
501	508
502	473
503	471
504	524
505	514
506	476
507	514
508	496
509	484
510	490
511	460
512	493
513	477
514	492
515	483
516	470
517	502
518	531
519	454
520	508
521	491
522	535
523	492
524	502
525	464
526	508
527	484
528	468
529	485
530	497
531	465
532	489
533	514
534	493
535	464
536	497
537	507
538	483
539	475
540	477
541	491
542	494
543	460
544	483
545	498
546	497
547	495
548	511
549	463
550	470
551	511
552	477
553	512
554	520
555	515
556	491
557	504
558	471
559	502
560	486
561	478
562	456
563	451
564	470
565	487
566	460
567	491
568	469
569	509
570	476
571	545
572	498
573	461
574	504
575	477
576	474
577	513
578	481
579	470
580	487
581	502
582	484
583	505
584	488
585	471
586	488
587	485
588	479
589	477
590	456
591	480
592	478
593	514
594	516
595	474
596	502
597	504
598	477
599	487
600	509
601	490
602	475
603	474
604	523
605	474
606	479
607	491
608	480
609	500
610	459
611	536
612	457
613	499
614	513
615	514
616	532
617	469
618	513
619	483
620	477
621	489
622	474
623	498
624	482
625	496
626	491
627	508
628	486
629	453
630	469
631	462
632	458
633	520
634	469
635	483
636	512
637	496
638	482
639	479
640	511
641	549
642	504
643	489
644	486
645	468
646	486
647	458
648	528
649	515
650	494
651	520
652	487
653	495
654	485
655	499
656	485
657	482
658	489
659	460
660	504
661	483
662	494
663	476
664	507
665	479
666	487
667	500
668	496
669	498
670	515
671	511
672	452
673	480
674	465
675	498
676	540
677	453
678	490
679	492
680	473
681	462
682	485
683	515
684	461
685	474
686	502
687	477
688	520
689	480
690	490
691	502
692	505
693	463
694	462
695	488
696	479
697	472
698	508
699	534
700	449
701	481
702	476
703	489
704	519
705	475
706	506
707	510
708	485
709	515
710	513
711	510
712	486
713	493
714	547
715	474
716	493
717	477
718	474
719	470
720	500
721	511
722	455
723	517
724	479
725	467
726	476
727	469
728	467
729	475
730	467
731	501
732	489
733	524
734	490
735	468
736	525
737	467
738	502
739	511
740	487
741	478
742	510
743	517
744	470
745	470
746	465
747	423
748	479
749	487
750	528
751	481
752	486
753	502
754	544
755	457
756	496
757	475
758	453
759	477
760	494
761	484
762	482
763	472
764	475
765	446
766	508
767	476
768	483
769	521
770	503
771	500
772	511
773	452
774	501
775	473
776	514
777	481
778	529
779	477
780	489
781	483
782	463
783	486
784	474
785	540
786	484
787	501
788	492
789	495
790	462
791	557
792	469
793	534
794	498
795	497
796	514
797	483
798	540
799	493
800	498
801	486
802	494
803	478
804	458
805	490
806	480
807	510
